,hotelID,keywords1,keywords2,keywords3,sentiscore
21190,117404,wife,way,,0.5069999999999999
21191,23509,key card,bill,,0.5429999999999999
21192,19386,elevator,soda,,0.52425
21193,28500,Clean rooms,Pool,,0.4438888888888889
21194,72153,weekend,hours tea coffee,,0.49
21195,72460,YO bottle of Jameson,negative feelings,,0.46
21196,34865,mixed drink,cold,,0.46449999999999997
21197,1779,wife,way,,0.4945000000000001
21198,4947,beds,elevator,,0.4439999999999998
21199,7781,soda,odor,,0.4432499999999999
21200,24962,force,Strong smell,,0.77
21201,71781,noise,not well ,,0.52625
21202,5698,mixed drink,cold,,0.5052631578947369
21203,1530,wife,way,,0.5294117647058824
21204,41683,beds,elevator,,0.56
21205,34431,soda,odor,,0.553
21206,8153,force,Strong smell,,0.49975000000000014
21207,14062,noise,not well ,,0.5595
21208,51167,issue,disappointment All,,0.4875000000000001
21209,18133,hours tea coffee,,,0.5127777777777777
21210,71481,Hospitality room,hot tub minor ,,0.565
21211,2424,water view,wife,,0.45368421052631563
21212,79274,mixed drink,hot tub minor ,,0.47526315789473683
21213,82895,Pizza,wife,,0.3499999999999999
21214,686,way,key card,,0.6091666666666667
21215,8452,bill,elevator,,0.41
21216,20259,soda,,,0.5299999999999999
21217,40051,late service,not recommend,,0.40449999999999997
21218,60623, Great hotel. , loved it,,0.5439999999999999
21219,99780,snacks,water view,,0.5226315789473684
21220,27609,issue,mixed drink,,0.5021428571428571
21221,8014,beer,,,0.4900000000000001
21222,52976,weekend,,,0.43676470588235305
21223,8881,bad beer,,,0.54825
21224,46470,nice perk,dam kids,,0.47875000000000006
21225,124124,Clean rooms,Pool,,0.48024999999999995
21226,42014,floor guests,good food hot,,0.5260526315789472
21227,78008,floor guests,negative feelings,,0.6699999999999999
21228,7052,noise,YO bottle of Jameson,,0.4974999999999999
21229,16101,snacks,water view,,0.5116666666666668
21230,40265,issue,mixed drink,,0.5352777777777777
21231,23715,hot tub minor ,margharita sweey,,0.4437499999999999
21232,40342,wife,way,,0.4926315789473686
21233,21200,key card,bill,,0.4832500000000001
21234,3397,elevator,soda,,0.405
21235,16528,Clean rooms,Pool,,0.5819444444444445
21236,1368,weekend,hours tea coffee,,0.46324999999999994
21237,953,YO bottle of Jameson,negative feelings,,0.5122500000000001
21238,26340,mixed drink,cold,,0.5052500000000001
21239,21544,wife,way,,0.5035000000000001
21240,25349,beds,elevator,,0.54
21241,4438,soda,odor,,0.4728947368421053
21242,5045,force,Strong smell,,0.5545000000000002
21243,24753,noise,not well ,,0.5023684210526315
21244,25450,issue,disappointment All,,0.531
21245,10230,hours tea coffee,,,0.4410526315789474
21246,46778,Hospitality room,hot tub minor ,,0.6066666666666667
21247,22231,water view,wife,,0.4844999999999999
21248,124322,mixed drink,hot tub minor ,,0.6787500000000001
21249,11468,Pizza,wife,,0.5747058823529413
21250,34158,way,key card,,0.48649999999999993
21251,101899,bill,elevator,,0.42045454545454536
21252,3600,soda,,,0.46099999999999997
21253,63754,late service,not recommend,,0.44000000000000006
21254,20017, Great hotel. , loved it,,0.47218750000000004
21255,15118,snacks,water view,,0.46150000000000013
21256,41163,issue,mixed drink,,0.5108333333333334
21257,23400,hot tub minor ,Pizza,,0.53175
21258,8448,wife,way,,0.519
21259,14503,key card,bill,,0.5134210526315789
21260,68513,elevator,soda,,0.5064999999999998
21261,13719,Clean rooms,Pool,,0.5152500000000001
21262,16252,weekend,hours tea coffee,,0.4315789473684209
21263,26038,YO bottle of Jameson,negative feelings,,0.49526315789473696
21264,26133,mixed drink,cold,,0.47824999999999995
21265,41196,wife,way,,0.41250000000000003
21266,42464,beds,elevator,,0.47850000000000004
21267,42482,soda,odor,,0.4471875
21268,120601,force,Strong smell,,0.47394736842105256
21269,6759,noise,not well ,,0.5369444444444444
21270,21963,mixed drink,cold,,0.5347499999999998
21271,67444,wife,way,,0.654
21272,4012,beds,elevator,,0.5762499999999999
21273,7978,soda,odor,,0.5467500000000001
21274,34313,force,Strong smell,,0.5731578947368421
21275,2054,noise,not well ,,0.4636842105263157
21276,34806,issue,disappointment All,,0.5527500000000001
21277,2277,hours tea coffee,,,0.5322222222222222
21278,23632,Hospitality room,hot tub minor ,,0.46078947368421047
21279,12028,water view,wife,,0.4771052631578947
21280,22224,mixed drink,hot tub minor ,,0.45578947368421047
21281,16385,Pizza,wife,,0.502
21282,18368,way,key card,,0.5419999999999999
21283,19359,bill,elevator,,0.5115000000000001
21284,13614,soda,,,0.37
21285,5742,late service,not recommend,,0.44575000000000004
21286,3977, Great hotel. , loved it,,0.5227499999999999
21287,11758,snacks,water view,,0.486
21288,50876,issue,mixed drink,,0.5177777777777777
21289,25890,beer,,,0.4792105263157895
21290,3588,weekend,,,0.4755263157894737
21291,9255,bad beer,,,0.41605263157894734
21292,21634,nice perk,dam kids,,0.47125000000000006
21293,42808,Clean rooms,Pool,,0.4487500000000001
21294,73653,floor guests,good food hot,,0.5408333333333334
21295,115063,floor guests,negative feelings,,0.5818749999999999
21296,42608,noise,YO bottle of Jameson,,0.4894999999999999
21297,7433,snacks,water view,,0.6175
21298,15853,issue,mixed drink,,0.5742105263157894
21299,16250,hot tub minor ,margharita sweey,,0.5423684210526314
21300,16457,wife,way,,0.45499999999999996
21301,119336,key card,bill,,0.39833333333333326
21302,4045,elevator,soda,,0.5941176470588235
21303,20200,Clean rooms,Pool,,0.461
21304,4159,weekend,hours tea coffee,,0.4421052631578948
21305,116381,YO bottle of Jameson,negative feelings,,0.4495
21306,1108,mixed drink,cold,,0.523
21307,4439,wife,way,,0.4720000000000001
21308,41107,beds,elevator,,0.4786842105263157
21309,22395,soda,odor,,0.5379999999999999
21310,17683,force,Strong smell,,0.42424999999999996
21311,53303,noise,not well ,,0.5026923076923077
21312,11491,issue,disappointment All,,0.5094736842105263
21313,42475,hours tea coffee,,,0.46772727272727277
21314,6094,Hospitality room,hot tub minor ,,0.48650000000000004
21315,126852,water view,wife,,0.5136842105263157
21316,120534,mixed drink,hot tub minor ,,0.5623684210526313
21317,20799,Pizza,wife,,0.5265384615384616
21318,16693,way,key card,,0.42947368421052634
21319,20495,bill,elevator,,0.4180555555555555
21320,19744,soda,,,0.5729411764705883
21321,17912,late service,not recommend,,0.5494117647058824
21322,14571, Great hotel. , loved it,,0.422
21323,50953,snacks,water view,,0.4947058823529411
21324,3336,issue,mixed drink,,0.4779999999999999
21325,5980,hot tub minor ,Pizza,,0.525
21326,20996,wife,way,,0.5631578947368422
21327,24309,key card,bill,,0.4387500000000001
21328,20454,elevator,soda,,0.4868421052631579
21329,9202,Clean rooms,Pool,,0.48925
21330,13750,weekend,hours tea coffee,,0.42052631578947364
21331,22418,YO bottle of Jameson,negative feelings,,0.41724999999999995
21332,506,mixed drink,cold,,0.5111111111111111
21333,15242,wife,way,,0.5316666666666666
21334,628,beds,elevator,,0.46725000000000005
21335,2808,soda,odor,,0.48549999999999993
21336,3801,force,Strong smell,,0.5665
21337,24366,noise,not well ,,0.5372222222222222
21338,4660,mixed drink,cold,,0.5515000000000001
21339,2013,wife,way,,0.5157499999999999
21340,11474,beds,elevator,,0.36125
21341,34205,soda,odor,,0.372
21342,120437,force,Strong smell,,0.47352941176470603
21343,2221,noise,not well ,,0.4063888888888888
21344,16796,issue,disappointment All,,0.5188888888888888
21345,15128,hours tea coffee,,,0.5272222222222224
21346,34670,Hospitality room,hot tub minor ,,0.92
21347,78112,water view,wife,,0.435
21348,3090,mixed drink,hot tub minor ,,0.3755555555555556
21349,52850,Pizza,wife,,0.5852500000000002
21350,64203,way,key card,,0.5762499999999999
21351,17760,bill,elevator,,0.480625
21352,4877,soda,,,0.455
21353,10842,late service,not recommend,,0.5602631578947369
21354,19753, Great hotel. , loved it,,0.4650000000000001
21355,28116,snacks,water view,,0.48575
21356,41308,issue,mixed drink,,0.53325
21357,13591,beer,,,0.49552631578947354
21358,18367,weekend,,,0.47333333333333333
21359,19555,bad beer,,,0.5534999999999999
21360,2047,nice perk,dam kids,,0.49975
21361,16103,Clean rooms,Pool,,0.48299999999999993
21362,11767,floor guests,good food hot,,0.58775
21363,49440,floor guests,negative feelings,,0.56375
21364,21273,noise,YO bottle of Jameson,,0.4533333333333334
21365,11802,snacks,water view,,0.5242105263157895
21366,37192,issue,mixed drink,,0.5410526315789473
21367,1611,hot tub minor ,margharita sweey,,0.6583333333333333
21368,56924,wife,way,,0.4999999999999999
21369,6032,key card,bill,,0.59
21370,27205,elevator,soda,,0.5311764705882352
21371,120554,Clean rooms,Pool,,0.5515000000000001
21372,17255,weekend,hours tea coffee,,0.4952500000000001
21373,8248,YO bottle of Jameson,negative feelings,,0.53
21374,26420,mixed drink,cold,,0.45975
21375,42091,wife,way,,0.56875
21376,1156,beds,elevator,,0.5092857142857142
21377,34096,soda,odor,,0.44437499999999996
21378,7222,force,Strong smell,,0.5269999999999999
21379,23558,noise,not well ,,0.5278947368421051
21380,19328,issue,disappointment All,,0.6308333333333335
21381,22953,hours tea coffee,,,0.4223684210526314
21382,12411,Hospitality room,hot tub minor ,,0.4605555555555555
21383,84613,water view,wife,,0.576875
21384,11324,mixed drink,hot tub minor ,,0.5966666666666666
21385,10378,Pizza,wife,,0.5226315789473684
21386,55604,way,key card,,0.5169999999999999
21387,6674,bill,elevator,,0.44775
21388,42702,soda,,,0.45750000000000013
21389,9873,late service,not recommend,,0.5557500000000001
21390,10598, Great hotel. , loved it,,0.5083333333333333
21391,50002,snacks,water view,,0.541578947368421
21392,2845,issue,mixed drink,,0.4833333333333332
21393,5873,hot tub minor ,Pizza,,0.5223684210526316
21394,65982,wife,way,,0.4005263157894738
21395,117301,key card,bill,,0.5922499999999998
21396,11308,elevator,soda,,0.465
21397,72827,Clean rooms,Pool,,0.5725
21398,100912,weekend,hours tea coffee,,0.4519444444444444
21399,2930,YO bottle of Jameson,negative feelings,,0.4902631578947368
21400,123330,mixed drink,cold,,0.52125
21401,1375,wife,way,,0.54
21402,24046,beds,elevator,,0.42818181818181816
21403,9891,soda,odor,,0.3558333333333333
21404,122952,force,Strong smell,,0.36911764705882355
21405,40413,noise,not well ,,0.45472222222222225
21406,14,mixed drink,cold,,0.519
21407,2453,wife,way,,0.6088888888888889
21408,8518,beds,elevator,,0.47800000000000004
21409,20912,soda,odor,,0.4442500000000001
21410,6535,force,Strong smell,,0.48454545454545456
21411,23246,noise,not well ,,0.38875000000000004
21412,41516,issue,disappointment All,,0.4645
21413,63558,hours tea coffee,,,0.4526315789473684
21414,5462,Hospitality room,hot tub minor ,,0.405
21415,16160,water view,wife,,0.4888888888888888
21416,20387,mixed drink,hot tub minor ,,0.39000000000000007
21417,9928,Pizza,wife,,0.53275
21418,13646,way,key card,,0.5139285714285713
21419,83465,bill,elevator,,0.6716666666666667
21420,23686,soda,,,0.755
21421,25954,late service,not recommend,,0.4742105263157896
21422,102163, Great hotel. , loved it,,0.5455263157894737
21423,122992,snacks,water view,,0.3988235294117647
21424,20104,issue,mixed drink,,0.5625
21425,12630,beer,,,0.57275
21426,119802,weekend,,,0.4905555555555556
21427,16343,bad beer,,,0.43800000000000006
21428,81450,nice perk,dam kids,HmmmmmmmLots of kids,0.526
21429,5085,Clean rooms,Pool,weekend,0.5292500000000001
21430,7171,floor guests,good food hot,beer,0.48475
21431,20204,floor guests,negative feelings,,0.5637500000000002
21432,34808,noise,YO bottle of Jameson,shelf,0.6034999999999999
21433,41606,snacks,water view,Evening Hoers D\'Vours,0.453
21434,14137,issue,mixed drink,cold,0.6130000000000001
21435,52872,hot tub minor ,margharita sweey,city,0.5599999999999999
21436,22242,wife,way,beds,0.24
21437,26459,key card,bill,,0.47825000000000006
21438,7136,elevator,soda,,0.558611111111111
21439,20356,Clean rooms,Pool,,0.514
21440,27823,weekend,hours tea coffee,,0.5742857142857142
21441,58553,YO bottle of Jameson,negative feelings,,0.44999999999999996
21442,12094,mixed drink,cold,,0.5047368421052633
21443,18477,wife,way,,0.491
21444,21507,beds,elevator,,0.5211111111111112
21445,7436,soda,odor,,0.6044736842105263
21446,20287,force,Strong smell,,0.4822500000000002
21447,80762,noise,not well ,,0.51125
21448,8463,issue,disappointment All,,0.4605263157894736
21449,11431,hours tea coffee,,,0.4245
21450,24342,Hospitality room,hot tub minor ,,0.5838235294117647
21451,43496,water view,wife,,0.5189473684210525
21452,12649,mixed drink,hot tub minor ,,0.4826315789473684
21453,28635,Pizza,wife,,0.52675
21454,41880,way,key card,,0.6183333333333333
21455,67287,bill,elevator,,0.5013636363636365
21456,24739,soda,,,0.46894736842105245
21457,1726,late service,not recommend,,0.605
21458,1651, Great hotel. , loved it,,0.40374999999999994
21459,8835,snacks,water view,Evening Hoers D\'Vours,0.4357500000000001
21460,11424,issue,mixed drink,cold,0.37
21461,16484,hot tub minor ,Pizza,city,0.4261111111111111
21462,20945,wife,way,beds,0.5655263157894737
21463,39798,key card,bill,,0.5047499999999999
21464,60226,elevator,soda,,0.4169444444444444
21465,5559,Clean rooms,Pool,,0.4215789473684211
21466,14579,weekend,hours tea coffee,,0.5995000000000001
21467,39981,YO bottle of Jameson,negative feelings,,0.46224999999999994
21468,41447,mixed drink,cold,,0.5057499999999999
21469,17649,wife,way,,0.4630555555555556
21470,83741,beds,elevator,,0.45874999999999994
21471,26234,soda,odor,,0.5712499999999999
21472,47172,force,Strong smell,,0.4531818181818183
21473,9961,noise,not well ,,0.6057499999999998
21474,4712,mixed drink,cold,,0.5259999999999999
21475,12889,wife,way,,0.5328571428571428
21476,14686,beds,elevator,,0.519
21477,23006,soda,odor,,0.48277777777777764
21478,11798,force,Strong smell,,0.45799999999999985
21479,12060,noise,not well ,,0.4776666666666667
21480,34260,issue,disappointment All,,0.4342499999999999
21481,80980,hours tea coffee,,,0.5819999999999999
21482,28279,Hospitality room,hot tub minor ,,0.5589473684210527
21483,14520,water view,wife,,0.45649999999999996
21484,50764,mixed drink,hot tub minor ,,0.5297222222222221
21485,24550,Pizza,wife,,0.5130000000000001
21486,25338,way,key card,,0.5700000000000001
21487,63336,bill,elevator,,0.6483333333333334
21488,24414,soda,,,0.5415
21489,2069,late service,not recommend,,0.5002631578947369
21490,42323, Great hotel. , loved it,,0.525
21491,5364,snacks,water view,Evening Hoers D\'Vours,0.5275000000000001
21492,115839,issue,mixed drink,cold,0.435
21493,50044,beer,,,0.57575
21494,101898,weekend,,,0.5002777777777777
21495,4723,bad beer,,,0.46524999999999983
21496,11184,nice perk,dam kids,,0.47325
21497,17801,Clean rooms,Pool,,0.42975
21498,62770,floor guests,good food hot,,0.491
21499,6768,floor guests,negative feelings,,0.535
21500,14312,noise,YO bottle of Jameson,,0.45649999999999996
21501,47713,snacks,water view,,0.5492857142857144
21502,50238,issue,mixed drink,,0.5077499999999999
21503,1548,hot tub minor ,margharita sweey,,0.47750000000000015
21504,23199,wife,way,,0.45210526315789473
21505,16240,key card,bill,,0.461
21506,85118,elevator,soda,,0.5083333333333333
21507,274,Clean rooms,Pool,,0.44214285714285717
21508,9404,weekend,hours tea coffee,,0.5255000000000002
21509,57254,YO bottle of Jameson,negative feelings,,0.5607894736842107
21510,42024,mixed drink,cold,,0.50425
21511,904,wife,way,,0.477
21512,25813,beds,elevator,,0.46975
21513,63867,soda,odor,,0.5079999999999999
21514,78821,force,Strong smell,,0.532
21515,64766,noise,not well ,,0.4733333333333334
21516,23129,issue,disappointment All,,0.5010526315789474
21517,49356,hours tea coffee,,,0.39749999999999996
21518,75201,Hospitality room,hot tub minor ,,0.5422499999999999
21519,99627,water view,wife,,0.5179999999999998
21520,41591,mixed drink,hot tub minor ,,0.4965789473684209
21521,58184,Pizza,wife,,0.4741666666666667
21522,10024,way,key card,,0.5271428571428571
21523,62860,bill,elevator,,0.4761764705882353
21524,119035,soda,,,0.48725000000000007
21525,10014,late service,not recommend,,0.4870833333333333
21526,49881, Great hotel. , loved it,,0.5773333333333335
21527,1623,snacks,water view,,0.5028947368421053
21528,40383,issue,mixed drink,,0.5264999999999999
21529,6922,hot tub minor ,Pizza,,0.4535000000000001
21530,16440,wife,way,,0.4736842105263159
21531,10866,key card,bill,,0.3877777777777778
21532,11931,elevator,soda,,0.46
21533,64054,Clean rooms,Pool,,0.4992857142857142
21534,11372,weekend,hours tea coffee,,0.5216666666666667
21535,8438,YO bottle of Jameson,negative feelings,,0.45024999999999993
21536,285,mixed drink,cold,,0.545
21537,6766,wife,way,,0.5375
21538,122810,beds,elevator,,0.5392500000000001
21539,649,soda,odor,,0.4826315789473685
21540,886,force,Strong smell,,0.47999999999999987
21541,28141,noise,not well ,,0.5175000000000002
21542,68096,mixed drink,cold,,0.437
21543,21068,wife,way,,0.5369999999999999
21544,74175,beds,elevator,,0.504736842105263
21545,17864,soda,odor,,0.581875
21546,21613,force,Strong smell,,0.4457894736842107
21547,41839,noise,not well ,,0.3965000000000001
21548,104060,issue,disappointment All,,0.5513888888888888
21549,1982,hours tea coffee,,,0.5222499999999999
21550,5160,Hospitality room,hot tub minor ,,0.46842105263157907
21551,1430,water view,wife,,0.4427499999999999
21552,18316,mixed drink,hot tub minor ,,0.5116666666666667
21553,8371,Pizza,wife,,0.579
21554,66086,way,key card,,0.5050000000000001
21555,13299,bill,elevator,,0.5043333333333334
21556,12410,soda,,,0.5521875
21557,63448,late service,not recommend,,0.4727500000000001
21558,16697, Great hotel. , loved it,,0.3755
21559,65190,snacks,water view,,0.5202631578947369
21560,5829,issue,mixed drink,,0.415
21561,48544,beer,,,0.535
21562,61032,weekend,,,0.56375
21563,104202,bad beer,,,0.5255000000000001
21564,27578,nice perk,dam kids,,0.5159999999999998
21565,84582,Clean rooms,Pool,,0.4257894736842105
21566,4138,floor guests,good food hot,,0.4828947368421051
21567,15139,floor guests,negative feelings,,0.6113636363636364
21568,43979,noise,YO bottle of Jameson,,0.7016666666666667
21569,13921,snacks,water view,,0.489
21570,67644,issue,mixed drink,,0.47815789473684217
21571,10514,hot tub minor ,margharita sweey,,0.4886842105263158
21572,10905,wife,way,,0.48181818181818187
21573,13647,key card,bill,,0.576
21574,22689,elevator,soda,,0.4897499999999999
21575,3466,Clean rooms,Pool,,0.41624999999999995
21576,18681,weekend,hours tea coffee,,0.5249999999999999
21577,3563,YO bottle of Jameson,negative feelings,,0.46299999999999997
21578,64197,mixed drink,cold,,0.5721875
21579,14043,wife,way,,0.40825000000000006
21580,20327,beds,elevator,,0.4927499999999999
21581,21186,soda,odor,,0.4558333333333333
21582,71948,force,Strong smell,,0.4939999999999999
21583,9827,noise,not well ,,0.5055000000000002
21584,2300,issue,disappointment All,,0.47029411764705875
21585,24894,hours tea coffee,,,0.63925
21586,39968,Hospitality room,hot tub minor ,,0.42468749999999994
21587,47380,water view,wife,,0.4505
21588,15306,mixed drink,hot tub minor ,,0.5034999999999998
21589,81758,Pizza,wife,,0.3358333333333334
21590,2224,way,key card,,0.49124999999999996
21591,7205,bill,elevator,,0.45375
21592,11154,soda,,,0.4091666666666667
21593,27891,late service,not recommend,,0.40275000000000005
21594,26671, Great hotel. , loved it,,0.47078947368421054
21595,9244,snacks,water view,,0.4716666666666667
21596,16449,issue,mixed drink,,0.4114999999999999
21597,27780,hot tub minor ,Pizza,,0.45394736842105265
21598,5672,wife,way,,0.5246875000000002
21599,17667,key card,bill,,0.5272500000000001
21600,42386,elevator,soda,,0.4663157894736841
21601,20936,Clean rooms,Pool,,0.5608333333333334
21602,22961,weekend,hours tea coffee,,0.5207894736842104
21603,34433,YO bottle of Jameson,negative feelings,,0.4527499999999999
21604,39872,mixed drink,cold,,0.5249999999999999
21605,42443,wife,way,,0.4635294117647059
21606,42264,beds,elevator,,0.5035000000000001
21607,3266,soda,odor,,0.46624999999999994
21608,116684,force,Strong smell,,0.4166666666666667
21609,9381,noise,not well ,,0.51725
21610,12242,mixed drink,cold,,0.47750000000000004
21611,17902,wife,way,,0.5382499999999999
21612,14356,beds,elevator,,0.534
21613,79470,soda,odor,,0.5144444444444444
21614,13238,force,Strong smell,,0.4873529411764706
21615,27918,noise,not well ,,0.6137500000000002
21616,21368,issue,disappointment All,,0.4675
21617,82494,hours tea coffee,,,0.76
21618,13328,Hospitality room,hot tub minor ,,0.5247499999999999
21619,50463,water view,wife,,0.44575000000000004
21620,20254,mixed drink,hot tub minor ,,0.5149999999999999
21621,18786,Pizza,wife,,0.5394999999999999
21622,123502,way,key card,,0.49625000000000014
21623,438,bill,elevator,,0.5002499999999999
21624,27664,soda,,,0.48000000000000004
21625,67060,late service,not recommend,,0.49575
21626,40032, Great hotel. , loved it,,0.5371052631578948
21627,40511,snacks,water view,,0.4705000000000001
21628,14111,issue,mixed drink,,0.4552777777777779
21629,18482,beer,,,0.395
21630,41055,weekend,,,0.5349999999999999
21631,9544,bad beer,,,0.45625000000000016
21632,1413,nice perk,dam kids,,0.533157894736842
21633,52822,Clean rooms,Pool,,0.5345
21634,25655,floor guests,good food hot,,0.533076923076923
21635,100283,floor guests,negative feelings,,0.5205263157894738
21636,2514,noise,YO bottle of Jameson,,0.5938888888888889
21637,17016,snacks,water view,,0.5155
21638,8769,issue,mixed drink,,0.35944444444444446
21639,4995,hot tub minor ,margharita sweey,,0.5177777777777778
21640,18880,wife,way,,0.49882352941176483
21641,14865,key card,bill,,0.4036842105263158
21642,41684,elevator,soda,,0.39250000000000007
21643,17520,Clean rooms,Pool,,0.96
21644,57328,weekend,hours tea coffee,,0.44842105263157894
21645,25848,YO bottle of Jameson,negative feelings,,0.6799999999999999
21646,647,mixed drink,cold,,0.5389473684210526
21647,23115,wife,way,,0.4433333333333334
21648,23892,beds,elevator,,0.6049999999999999
21649,704,soda,odor,,0.6442105263157893
21650,1513,force,Strong smell,,0.5444444444444444
21651,63260,noise,not well ,,0.36000000000000004
21652,5998,issue,disappointment All,,0.4872222222222223
21653,82250,hours tea coffee,,,0.47599999999999987
21654,21006,Hospitality room,hot tub minor ,,0.623
21655,28236,water view,wife,,0.4247368421052631
21656,7379,mixed drink,hot tub minor ,,0.845
21657,47032,Pizza,wife,,0.47599999999999987
21658,63796,way,key card,,0.51
21659,6827,bill,elevator,,0.4878947368421052
21660,3621,soda,,,0.5463157894736841
21661,20351,late service,not recommend,,0.4677777777777777
21662,4116, Great hotel. , loved it,,0.4345
21663,39747,snacks,water view,,0.5830000000000001
21664,49827,issue,mixed drink,,0.4414999999999999
21665,84520,hot tub minor ,Pizza,,0.45
21666,7014,wife,way,,0.4835
21667,13025,key card,bill,,0.418
21668,1511,elevator,soda,,0.49400000000000005
21669,13605,Clean rooms,Pool,,0.42235294117647054
21670,23824,weekend,hours tea coffee,,0.5055000000000001
21671,24793,YO bottle of Jameson,negative feelings,,0.4466666666666666
21672,7626,mixed drink,cold,,0.5894999999999999
21673,5062,wife,way,,0.5574999999999999
21674,24926,beds,elevator,,0.430625
21675,26416,soda,odor,,0.6085
21676,19390,force,Strong smell,,0.533
21677,28200,noise,not well ,,0.41647058823529415
21678,40872,mixed drink,cold,,0.5109999999999999
21679,26146,wife,way,,0.5535
21680,5167,beds,elevator,,0.43899999999999995
21681,215,soda,odor,,0.5414285714285714
21682,2260,force,Strong smell,,0.422
21683,60587,noise,not well ,,0.44999999999999996
21684,18266,issue,disappointment All,,0.5545
21685,127040,hours tea coffee,,,0.4876470588235295
21686,11434,Hospitality room,hot tub minor ,,0.49947368421052635
21687,23924,water view,wife,,0.5279999999999999
21688,84797,mixed drink,hot tub minor ,,0.3958823529411765
21689,26425,Pizza,wife,,0.5242105263157896
21690,42007,way,key card,,0.4716666666666667
21691,14330,bill,elevator,,0.4885714285714286
21692,13944,soda,,,0.47850000000000004
21693,19436,late service,not recommend,,0.5240000000000001
21694,20655, Great hotel. , loved it,,0.5957894736842105
21695,20656,snacks,water view,,0.5565
21696,1809,issue,mixed drink,,0.4755
21697,354,beer,,,0.4429999999999999
21698,122827,weekend,,,0.5025
21699,11714,bad beer,,,0.5195000000000001
21700,17802,nice perk,dam kids,,0.5846153846153846
21701,44491,Clean rooms,Pool,,0.39857142857142863
21702,19365,floor guests,good food hot,,0.5130000000000001
21703,22034,floor guests,negative feelings,,0.5573684210526316
21704,22949,noise,YO bottle of Jameson,,0.4999999999999999
21705,4020,snacks,water view,,0.5795
21706,722,issue,mixed drink,,0.471578947368421
21707,28289,hot tub minor ,margharita sweey,,0.4421052631578948
21708,20145,wife,way,,0.4255555555555556
21709,105540,key card,bill,,0.44611111111111107
21710,2581,elevator,soda,,0.49450000000000005
21711,15400,Clean rooms,Pool,,0.47350000000000003
21712,42752,weekend,hours tea coffee,,0.4254545454545454
21713,4605,YO bottle of Jameson,negative feelings,,0.509
21714,1408,mixed drink,cold,,0.49933333333333335
21715,7128,wife,way,,0.4545
21716,14610,beds,elevator,,0.38150000000000006
21717,17490,soda,odor,,0.5725
21718,47400,force,Strong smell,,0.33777777777777784
21719,23409,noise,not well ,,0.5917647058823529
21720,22467,issue,disappointment All,,0.5015000000000001
21721,623,hours tea coffee,,,0.36176470588235293
21722,24589,Hospitality room,hot tub minor ,,0.5757894736842106
21723,23930,water view,wife,,0.4835000000000001
21724,1636,mixed drink,hot tub minor ,,0.29900000000000004
21725,2248,Pizza,wife,,0.46749999999999997
21726,13486,way,key card,,0.4694999999999999
21727,17317,bill,elevator,,0.45
21728,41931,soda,,,0.5464999999999999
21729,43336,late service,not recommend,,0.775
21730,43416, Great hotel. , loved it,,0.5165
21731,79472,snacks,water view,,0.4985000000000001
21732,21435,issue,mixed drink,,0.462
21733,20314,hot tub minor ,Pizza,,0.6000000000000001
21734,27346,wife,way,,0.5515000000000001
21735,10498,key card,bill,,0.5110526315789475
21736,108033,elevator,soda,,0.14
21737,22263,Clean rooms,Pool,,0.5871428571428572
21738,19175,weekend,hours tea coffee,,0.45
21739,11637,YO bottle of Jameson,negative feelings,,0.5836842105263158
21740,83653,mixed drink,cold,,0.615
21741,46868,wife,way,,0.57
21742,118106,beds,elevator,,0.5335
21743,69640,soda,odor,,0.5473684210526316
21744,370,force,Strong smell,,0.593
21745,542,noise,not well ,,0.41200000000000003
21746,1678,mixed drink,cold,,0.6052631578947368
21747,7279,wife,way,,0.5021428571428571
21748,12639,beds,elevator,,0.46842105263157896
21749,25408,soda,odor,,0.544
21750,76962,force,Strong smell,,0.466
21751,54469,noise,not well ,,0.6555
21752,64186,issue,disappointment All,,0.6778947368421052
21753,28493,hours tea coffee,,,0.458421052631579
21754,10984,Hospitality room,hot tub minor ,,0.6822222222222221
21755,14895,water view,wife,,0.5585
21756,24191,mixed drink,hot tub minor ,,0.48200000000000004
21757,19474,Pizza,wife,,0.49750000000000005
21758,3732,way,key card,,0.5154545454545455
21759,11558,bill,elevator,,0.5025000000000001
21760,26216,soda,,,0.49499999999999994
21761,8434,late service,not recommend,,0.4121052631578947
21762,34360, Great hotel. , loved it,,0.5355000000000001
21763,5255,snacks,water view,,0.5325
21764,26204,issue,mixed drink,,0.3931578947368421
21765,21701,beer,,,0.4342105263157895
21766,84636,weekend,,,0.4790000000000001
21767,18257,bad beer,,,0.43150000000000005
21768,109413,nice perk,dam kids,HmmmmmmmLots of kids,0.745
21769,40311,Clean rooms,Pool,weekend,0.513157894736842
21770,19185,floor guests,good food hot,beer,0.495
21771,46670,floor guests,negative feelings,,0.22333333333333336
21772,160,noise,YO bottle of Jameson,shelf,0.39000000000000007
21773,3306,snacks,water view,Evening Hoers D\'Vours,0.6169999999999999
21774,25681,issue,mixed drink,cold,0.38117647058823534
21775,51059,hot tub minor ,margharita sweey,city,0.6378947368421052
21776,105917,wife,way,beds,0.085
21777,23934,key card,bill,,0.56
21778,13082,elevator,soda,,0.41117647058823537
21779,5450,Clean rooms,Pool,,0.5115000000000001
21780,10323,weekend,hours tea coffee,,0.48117647058823526
21781,18957,YO bottle of Jameson,negative feelings,,0.44799999999999995
