channel,hotel_country,hotel_market,is_mobile,is_package,is_booking
9,50,872,3,2,10
9,50,873,5,0,11
9,50,874,1,0,5
9,50,875,1,0,8
9,50,876,2,0,12
9,50,877,2,0,8
9,50,878,1,0,12
9,50,879,10,0,30
9,50,880,3,0,7
9,50,881,4,0,6
9,50,882,3,0,10
9,50,883,0,0,0
9,50,884,3,0,5
9,50,885,2,0,3
9,50,886,3,0,9
9,50,887,2,0,21
9,50,893,3,1,8
9,50,894,3,0,8
9,50,895,0,0,3
9,50,896,0,0,0
9,50,897,3,0,7
9,50,898,0,0,4
9,50,899,1,0,2
9,50,900,4,0,14
9,50,901,8,0,28
9,50,902,0,1,4
9,50,903,6,0,7
9,50,904,2,0,5
9,50,905,1,0,6
9,50,906,4,0,10
9,50,907,1,0,6
9,50,908,3,0,10
9,50,909,0,0,9
9,50,910,22,5,72
9,50,911,2,0,6
9,50,912,0,0,1
9,50,913,1,0,0
9,50,914,4,0,8
9,50,915,13,0,25
9,50,926,11,1,39
9,50,927,0,0,4
9,50,928,3,2,20
9,50,929,8,4,17
9,50,930,5,0,6
9,50,931,6,0,12
9,50,933,2,0,4
9,50,935,4,0,10
9,50,936,10,0,15
9,50,945,11,0,30
9,50,946,10,0,40
9,50,947,11,3,34
9,50,948,2,0,6
9,50,949,1,0,10
9,50,950,1,0,10
9,50,952,5,1,13
9,50,953,31,3,71
9,50,965,5,1,9
9,50,967,30,2,95
9,50,968,11,0,16
9,50,969,17,0,38
9,50,970,16,1,48
9,50,971,1,0,0
9,50,972,5,0,21
9,50,973,3,0,15
9,50,984,10,0,17
9,50,985,3,0,12
9,50,989,7,0,7
9,50,990,3,0,3
9,50,991,3,0,11
9,50,992,2,0,3
9,50,993,11,0,34
9,50,994,1,1,7
9,50,1010,6,0,15
9,50,1011,7,0,14
9,50,1012,8,0,16
9,50,1015,23,3,89
9,50,1018,5,0,22
9,50,1019,4,0,14
9,50,1021,8,1,20
9,50,1025,1,1,7
9,50,1027,3,0,4
9,50,1028,0,0,1
9,50,1030,10,4,31
9,50,1031,2,0,3
9,50,1035,3,0,4
9,50,1042,16,1,51
9,50,1048,3,1,20
9,50,1051,1,0,4
9,50,1052,6,1,14
9,50,1053,4,0,12
9,50,1054,11,0,18
9,50,1055,2,0,7
9,50,1056,10,1,19
9,50,1057,3,0,11
9,50,1058,7,2,22
9,50,1059,11,0,21
9,50,1061,6,0,22
9,50,1062,0,0,4
9,50,1063,1,0,10
9,50,1064,0,0,1
9,50,1069,5,2,16
9,50,1071,2,0,11
9,50,1076,5,0,19
9,50,1077,11,1,33
9,50,1082,7,0,18
9,50,1087,4,0,17
9,50,1090,4,1,5
9,50,1094,4,0,10
9,50,1097,0,0,1
9,50,1098,2,0,5
9,50,1099,3,0,7
9,50,1100,7,0,12
9,50,1101,5,0,20
9,50,1102,2,0,4
9,50,1103,1,1,9
9,50,1104,1,0,7
9,50,1105,0,1,2
9,50,1107,19,5,45
9,50,1110,1,0,5
9,50,1111,2,0,9
9,50,1112,1,0,14
9,50,1114,1,0,4
9,50,1116,13,5,41
9,50,1118,4,0,6
9,50,1119,3,0,17
9,50,1120,10,0,16
9,50,1121,4,0,17
9,50,1122,7,0,16
9,50,1123,0,0,1
9,50,1124,2,0,11
9,50,1125,1,1,9
9,50,1126,7,0,10
9,50,1127,1,0,3
9,50,1133,5,0,12
9,50,1134,4,0,14
9,50,1138,1,0,6
9,50,1139,2,0,7
9,50,1140,1,0,6
9,50,1141,3,1,12
9,50,1142,0,1,11
9,50,1143,2,0,14
9,50,1144,7,0,19
9,50,1145,8,0,13
9,50,1147,5,0,10
9,50,1148,9,0,18
9,50,1149,7,1,15
9,50,1154,10,1,29
9,50,1155,8,0,20
9,50,1157,3,0,2
9,50,1158,2,0,22
9,50,1168,10,2,36
9,50,1169,2,0,10
9,50,1170,4,0,17
9,50,1171,2,0,27
9,50,1172,3,0,11
9,50,1173,1,0,5
9,50,1174,5,0,12
9,50,1175,2,0,3
9,50,1179,45,0,111
9,50,1180,15,0,34
9,50,1181,12,1,21
9,50,1184,2,0,6
9,50,1185,9,3,27
9,50,1186,0,1,3
9,50,1187,1,0,4
9,50,1191,13,1,43
9,50,1203,21,0,56
9,50,1230,347,387,1620
9,50,1235,82,21,215
9,50,1241,69,54,429
9,50,1249,17,2,36
9,50,1250,17,1,33
9,50,1253,4,1,9
9,50,1261,7,2,23
9,50,1262,5,2,13
9,50,1263,14,3,46
9,50,1264,9,0,22
9,50,1265,11,0,23
9,50,1266,4,0,12
9,50,1267,7,0,12
9,50,1268,4,0,5
9,50,1269,6,0,8
9,50,1270,4,0,18
9,50,1271,6,0,11
9,50,1279,4,0,6
9,50,1282,6,0,11
9,50,1283,1,0,4
9,50,1284,5,0,21
9,50,1286,5,1,34
9,50,1287,2,0,7
9,50,1290,6,1,12
9,50,1291,2,0,8
9,50,1292,0,0,1
9,50,1294,4,0,18
9,50,1295,3,0,22
9,50,1296,3,0,18
9,50,1297,2,1,7
9,50,1298,5,1,12
9,50,1299,3,4,7
9,50,1300,4,0,20
9,50,1301,10,0,17
9,50,1304,6,1,13
9,50,1305,8,3,15
9,50,1306,4,0,10
9,50,1309,11,1,26
9,50,1310,1,0,7
9,50,1311,2,0,3
9,50,1317,3,0,4
9,50,1320,0,0,3
9,50,1321,6,1,13
9,50,1325,8,0,29
9,50,1328,1,0,5
9,50,1329,2,0,3
9,50,1330,1,0,5
9,50,1331,8,5,27
9,50,1332,0,0,8
9,50,1333,1,0,4
9,50,1334,5,0,9
9,50,1335,4,1,11
9,50,1336,2,0,12
9,50,1337,16,2,36
9,50,1338,2,0,11
9,50,1339,0,0,7
9,50,1340,1,1,4
9,50,1341,0,0,0
9,50,1342,2,0,7
9,50,1343,0,0,8
9,50,1344,1,0,10
9,50,1346,1,0,5
9,50,1347,1,0,3
9,50,1348,0,0,3
9,50,1349,0,0,2
9,50,1350,2,1,5
9,50,1351,1,1,1
9,50,1352,1,0,3
9,50,1354,1,3,6
9,50,1355,4,2,14
9,50,1356,0,0,2
9,50,1359,3,0,7
9,50,1360,0,0,9
9,50,1361,6,1,9
9,50,1362,2,0,13
9,50,1363,1,0,3
9,50,1365,1,0,1
9,50,1366,0,0,4
9,50,1367,2,1,5
9,50,1368,1,0,3
9,50,1369,2,0,6
9,50,1372,2,0,3
9,50,1375,1,0,4
9,50,1378,2,0,11
9,50,1379,2,0,4
9,50,1380,2,0,2
9,50,1442,19,2,43
9,50,1457,87,53,245
9,50,1507,26,4,106
9,50,1510,0,0,0
9,50,1513,1,0,13
9,50,1515,6,1,8
9,50,1516,3,0,10
9,50,1519,27,14,101
9,50,1527,2,0,0
9,50,1529,23,12,73
9,50,1538,4,7,44
9,50,1544,1,0,8
9,50,1546,15,0,55
9,50,1553,5,0,26
9,50,1560,15,1,47
9,50,1628,17,2,32
9,50,1629,7,2,16
9,50,1630,12,0,29
9,50,1631,1,0,11
9,50,1632,53,3,161
9,50,1633,24,1,125
9,50,1634,39,3,126
9,50,1637,16,0,30
9,50,1639,7,0,26
9,50,1640,4,0,17
9,50,1641,10,1,18
9,50,1642,5,2,18
9,50,1643,7,3,20
9,50,1644,2,0,6
9,50,1645,11,0,23
9,50,1646,7,1,28
9,50,1648,1,0,12
9,50,1649,8,1,23
9,50,1650,14,0,49
9,50,1651,2,0,4
9,50,1652,0,0,1
9,50,1653,0,0,3
9,50,1654,10,0,27
9,50,1655,1,0,5
9,50,1656,14,4,32
9,50,1658,2,0,13
9,50,1662,2,0,5
9,50,1664,7,1,13
9,50,1666,6,0,9
9,50,1669,14,0,23
9,50,1672,4,1,15
9,50,1673,5,0,16
9,50,1675,23,9,74
9,50,2117,9,0,29
9,51,197,30,65,99
9,51,1509,89,231,304
9,52,202,18,45,49
9,53,1936,0,3,2
9,53,2102,1,0,4
9,54,1285,0,0,6
9,55,2079,0,1,4
9,57,172,7,3,35
9,57,2051,0,0,0
9,58,33,2,16,27
9,58,1009,0,0,3
9,60,1554,1,5,12
9,61,198,0,0,3
9,63,934,15,13,46
9,63,939,5,2,16
9,63,959,4,0,12
9,63,962,29,24,86
9,63,966,21,20,60
9,63,974,12,3,40
9,63,978,1,0,2
9,63,995,2,1,5
9,63,1001,4,4,14
9,63,1002,0,0,1
9,63,1005,0,0,1
9,63,1022,2,0,10
9,63,1023,27,31,58
9,63,1024,1,1,1
9,63,1026,0,0,3
9,63,1029,8,0,16
9,63,1045,7,7,39
9,63,1050,4,0,12
9,63,1083,5,1,17
9,63,1108,71,53,263
9,63,1128,0,0,1
9,63,1146,1,0,11
9,63,1156,6,0,7
9,63,1160,0,0,4
9,63,1161,0,0,2
9,63,1162,0,0,3
9,63,1163,1,0,4
9,63,1193,19,9,54
9,63,1196,3,6,13
9,63,1201,2,1,4
9,63,1202,1,0,4
9,63,1247,0,0,1
9,63,1248,5,1,10
9,63,1251,0,0,0
9,63,1252,0,0,1
9,63,1254,1,0,0
9,63,1256,12,4,20
9,63,1258,93,42,282
9,63,1272,1,0,3
9,63,1288,3,0,3
9,63,1302,2,0,7
9,63,1303,5,5,11
9,63,1405,0,0,1
9,63,1406,0,0,1
9,63,1412,1,0,0
9,63,1427,2,0,7
9,63,1428,0,0,1
9,63,1429,4,0,4
9,63,1430,0,0,3
9,63,1431,1,0,0
9,63,1432,4,0,2
9,63,1458,2,0,3
9,63,1459,0,1,2
9,63,1460,1,0,5
9,63,1471,0,0,1
9,63,1472,2,0,4
9,63,1473,0,0,4
9,63,1487,1,0,4
9,63,1488,6,0,6
9,63,1489,2,0,8
9,63,1542,1,0,2
9,63,1586,3,0,6
9,63,1592,1,0,4
9,63,1596,3,0,3
9,63,1676,0,0,0
9,63,1677,1,0,6
9,63,1678,1,0,1
9,63,1679,1,0,2
9,63,1680,0,0,2
9,63,1682,0,0,3
9,63,1683,0,0,0
9,63,1684,1,0,4
9,63,1686,1,0,1
9,63,1687,1,0,2
9,63,1688,0,0,4
9,63,1689,1,0,0
9,64,1414,3,6,23
9,64,1725,3,0,6
9,64,1726,0,0,0
9,64,1727,0,0,2
9,66,1014,1,1,3
9,67,203,8,31,35
9,68,275,127,218,534
9,68,279,0,0,2
9,68,280,2,1,8
9,68,282,0,0,1
9,68,283,0,0,3
9,68,284,2,1,10
9,68,285,1,0,6
9,68,286,2,0,3
9,68,288,2,0,11
9,68,289,2,0,17
9,68,290,1,1,17
9,68,291,1,0,1
9,68,292,8,3,31
9,68,293,4,4,25
9,68,295,2,0,3
9,68,296,6,0,16
9,68,1435,0,0,2
9,68,1724,3,2,10
9,69,226,0,1,3
9,70,10,36,53,188
9,70,19,334,510,1518
9,70,133,16,15,87
9,70,134,26,10,108
9,70,135,14,4,42
9,70,233,5,13,15
9,70,303,11,13,37
9,70,306,4,1,23
9,70,307,3,0,29
9,70,308,2,0,19
9,70,309,7,2,29
9,70,310,9,2,18
9,70,311,3,0,15
9,70,312,5,0,45
9,70,761,8,0,37
9,70,762,5,2,29
9,70,763,5,0,16
9,70,764,5,0,29
9,70,766,7,0,12
9,70,767,8,1,30
9,70,768,5,1,29
9,70,1495,4,0,10
9,70,1901,4,2,28
9,70,1902,5,0,14
9,70,1903,2,0,7
9,70,1904,4,1,10
9,70,1905,4,0,18
9,70,1906,1,0,3
9,70,1907,4,0,10
9,70,1908,11,0,28
9,70,1909,9,0,30
9,70,1910,1,0,6
9,70,1911,3,0,15
9,70,1912,6,0,29
9,70,1913,9,0,27
9,70,1914,3,1,21
9,70,1915,7,0,29
9,70,1917,0,0,0
9,70,1919,5,0,19
9,70,1921,6,0,22
9,70,1922,0,0,10
9,70,1923,2,1,15
9,70,1924,4,1,11
9,70,1925,8,1,32
9,70,1926,8,0,31
9,70,1927,1,0,8
9,70,1928,1,1,14
9,70,1929,11,0,21
9,70,1930,13,0,49
9,70,1931,7,1,21
9,71,102,5,3,28
9,72,1246,0,0,2
9,72,1752,2,0,3
9,72,1753,0,0,3
9,72,2107,3,5,18
9,73,804,0,1,3
9,73,1712,0,0,1
9,73,1715,2,2,3
9,73,1722,5,6,14
9,74,1888,0,1,3
9,75,161,2,1,2
9,76,1537,1,2,9
9,77,2,131,303,606
9,77,6,11,76,49
9,77,20,98,164,446
9,77,21,24,32,68
9,77,132,23,33,109
9,77,154,17,7,69
9,77,217,6,6,11
9,77,218,1,3,13
9,77,219,4,6,25
9,77,222,20,118,93
9,77,223,5,0,19
9,77,774,19,52,62
9,77,1399,2,11,6
9,77,1410,6,38,40
9,77,1420,0,1,2
9,77,1422,13,21,32
9,77,1423,2,2,4
9,77,1424,3,9,8
9,77,1440,1,11,8
9,77,1441,1,1,1
9,77,1453,2,13,10
9,77,1454,4,27,11
9,77,1482,10,36,42
9,77,1499,1,2,2
9,77,1876,1,1,4
9,77,1877,3,3,8
9,77,1878,3,0,7
9,77,1880,6,17,47
9,77,1881,0,0,4
9,77,1882,10,11,34
9,77,1883,3,0,5
9,77,1884,4,1,20
9,77,1885,7,1,19
9,77,1887,6,0,27
9,77,1888,1,0,0
9,77,1889,2,0,6
9,77,1890,2,0,19
9,77,1891,1,0,3
9,77,1892,0,0,2
9,77,1893,0,0,0
9,77,1895,1,5,16
9,77,1896,0,1,6
9,77,1897,2,0,13
9,77,1898,0,0,0
9,77,1900,6,4,24
9,78,1205,1,1,5
9,79,16,10,20,75
9,79,227,0,0,1
9,79,248,1,0,4
9,79,270,1,0,1
9,79,271,1,0,1
9,79,793,0,0,3
9,79,1588,0,3,4
9,80,204,12,43,52
9,81,194,0,3,2
9,82,228,25,25,71
9,82,229,5,1,10
9,82,230,46,32,185
9,82,231,10,18,40
9,82,328,3,2,7
9,82,329,6,3,21
9,82,821,6,6,16
9,82,1117,1,1,4
9,82,1293,1,0,2
9,83,173,0,1,3
9,84,1937,4,10,29
9,84,2103,0,2,5
9,85,805,0,0,1
9,86,805,1,0,1
9,87,58,11,42,49
9,88,1032,11,22,32
9,89,811,7,1,20
9,90,805,0,0,1
9,92,168,8,16,42
9,93,2082,1,0,4
9,93,2083,1,0,7
9,93,2084,2,0,3
9,93,2085,19,10,81
9,93,2086,31,16,137
9,93,2087,2,2,8
9,93,2088,4,0,13
9,93,2089,0,0,4
9,94,805,0,0,1
9,95,1188,0,0,0
9,96,201,29,101,78
9,97,805,0,0,1
9,98,2049,1,0,4
9,98,2050,0,1,2
9,98,2052,1,2,7
9,98,2053,0,1,5
9,98,2054,13,20,83
9,98,2055,2,1,6
9,98,2056,5,0,14
9,99,47,19,25,167
9,99,54,1,0,6
9,99,77,0,2,8
9,99,88,33,41,242
9,99,95,0,1,4
9,99,349,0,0,0
9,99,980,0,0,2
9,99,982,0,3,11
9,99,999,0,0,0
9,99,1000,4,1,9
9,99,1004,2,0,10
9,99,1016,0,0,2
9,99,1033,14,15,102
9,99,1034,3,2,8
9,99,1038,0,0,12
9,99,1040,0,1,2
9,99,1043,0,0,0
9,99,1066,0,0,4
9,99,1081,1,0,5
9,99,1084,0,0,2
9,99,1132,0,0,0
9,99,1151,0,0,4
9,99,1198,4,2,13
9,99,1206,0,0,1
9,99,1207,0,0,4
9,99,1208,1,1,10
9,99,1209,1,0,0
9,99,1212,0,0,0
9,99,1214,0,0,1
9,99,1216,0,0,3
9,99,1220,0,0,2
9,99,1222,1,1,2
9,99,1224,0,0,1
9,99,1225,0,0,3
9,99,1231,0,0,1
9,99,1237,0,0,0
9,99,1238,1,2,6
9,99,1239,8,3,54
9,99,1257,0,2,8
9,99,1307,1,0,4
9,99,1308,0,0,0
9,99,1312,2,0,11
9,99,1313,4,2,11
9,99,1316,0,0,1
9,99,1318,0,0,4
9,99,1319,1,0,0
9,99,1382,0,0,1
9,100,796,4,3,7
9,100,1433,6,21,16
9,100,1446,11,22,63
9,100,1474,12,26,33
9,100,1536,2,0,7
9,101,1714,0,0,2
9,102,1522,3,1,10
9,103,1932,2,0,15
9,104,41,1,0,7
9,104,42,1,1,5
9,104,45,4,5,30
9,104,51,4,0,17
9,104,60,3,3,17
9,104,63,5,1,18
9,104,64,1,1,12
9,104,67,1,3,14
9,104,71,0,0,3
9,104,76,19,6,89
9,104,84,3,0,8
9,104,96,0,0,2
9,104,147,0,0,0
9,104,149,0,0,1
9,104,274,3,0,1
9,104,321,0,0,2
9,104,324,0,0,0
9,104,325,0,0,0
9,104,326,4,0,8
9,104,327,0,0,1
9,104,940,1,0,2
9,104,987,2,1,12
9,104,1003,27,7,132
9,104,1065,2,0,2
9,104,1067,4,0,6
9,104,1079,0,0,3
9,104,1080,0,0,0
9,104,1088,0,0,1
9,104,1129,0,0,0
9,104,1130,1,0,1
9,104,1178,0,0,1
9,104,1273,0,0,2
9,104,1276,0,0,3
9,104,1278,0,0,0
9,104,1280,2,0,5
9,104,1394,0,0,2
9,104,1403,0,0,0
9,104,1404,0,0,2
9,104,1425,0,0,3
9,104,1443,1,1,3
9,104,1469,1,0,2
9,104,1470,0,0,1
9,104,1483,1,0,8
9,104,1539,1,1,3
9,104,1549,0,0,1
9,104,1550,0,0,0
9,104,1551,0,0,0
9,104,1562,0,0,2
9,104,1576,0,1,1
9,104,1578,0,0,0
9,104,1587,0,0,0
9,104,1605,0,0,2
9,104,1607,0,0,1
9,104,1610,0,0,3
9,104,1612,4,0,15
9,104,1691,0,0,1
9,104,1692,1,0,2
9,104,1693,1,0,1
9,104,1694,1,0,1
9,104,1695,0,0,0
9,104,1696,0,0,0
9,104,1697,0,0,1
9,104,1699,0,0,0
9,105,12,80,62,306
9,105,22,70,79,305
9,105,29,178,354,753
9,105,35,87,98,325
9,105,769,5,2,15
9,105,770,16,19,73
9,105,771,12,16,34
9,105,772,8,8,12
9,105,808,7,4,21
9,105,809,18,13,78
9,105,810,15,3,52
9,105,888,0,0,2
9,105,889,8,7,35
9,105,890,7,1,34
9,105,891,5,1,11
9,105,892,0,0,10
9,105,916,1,0,2
9,105,917,0,1,2
9,105,918,1,1,2
9,105,919,17,6,35
9,105,920,5,2,7
9,105,921,2,1,4
9,105,924,4,4,6
9,105,942,2,2,4
9,105,977,3,9,23
9,105,1204,1,1,2
9,105,1243,4,4,7
9,105,1409,19,23,60
9,105,1497,4,1,7
9,105,1498,2,0,5
9,105,1533,2,2,11
9,105,1618,0,1,0
9,105,1804,1,0,3
9,105,1806,1,0,0
9,105,1807,1,2,6
9,105,1808,15,19,69
9,105,1809,1,0,0
9,105,1812,0,0,2
9,105,1814,1,0,3
9,105,1815,0,0,0
9,105,1816,0,0,0
9,105,1817,2,0,12
9,105,1818,2,0,6
9,105,1820,0,0,7
9,105,1821,2,0,3
9,105,1822,1,0,10
9,105,1823,0,0,0
9,105,1824,0,0,0
9,105,1826,0,0,0
9,105,1827,1,0,1
9,105,1828,0,0,3
9,105,1830,3,0,9
9,105,1833,0,0,0
9,105,1834,3,2,18
9,105,1835,3,0,5
9,105,1837,1,0,1
9,105,1839,0,0,2
9,105,1840,2,0,11
9,105,1841,0,0,2
9,105,1844,1,0,4
9,105,1845,1,1,6
9,105,1846,7,6,29
9,105,1847,2,0,5
9,105,1848,1,0,5
9,105,1849,17,9,45
9,105,1850,2,1,8
9,105,1852,1,0,9
9,105,1853,0,0,4
9,105,1854,14,6,47
9,105,1855,6,0,7
9,105,1856,0,0,1
9,105,1857,3,3,14
9,105,1858,1,0,5
9,105,1859,1,9,13
9,105,1860,0,0,4
9,105,1861,4,0,11
9,105,1862,1,1,4
9,105,1863,0,0,1
9,105,1864,0,0,1
9,105,1865,5,1,11
9,105,1866,1,0,5
9,105,1867,2,0,7
9,105,1868,3,6,8
9,105,1869,6,4,28
9,105,1870,2,0,0
9,105,1871,10,0,43
9,105,1872,0,0,2
9,105,1873,5,0,10
9,105,1874,3,2,8
9,106,106,26,6,143
9,106,107,103,117,495
9,106,108,40,34,153
9,106,136,12,12,53
9,106,144,3,1,24
9,106,156,4,3,48
9,106,160,17,0,56
9,106,255,9,1,40
9,106,330,2,0,20
9,106,331,10,4,42
9,106,332,6,0,14
9,106,333,3,0,7
9,106,753,4,0,25
9,106,754,3,0,9
9,106,755,1,1,8
9,106,756,13,14,45
9,106,757,3,0,8
9,106,758,1,0,3
9,106,759,6,1,17
9,106,778,2,0,8
9,106,779,0,0,5
9,106,780,0,0,4
9,106,781,3,0,17
9,106,782,1,0,5
9,106,783,0,0,6
9,106,784,0,0,2
9,106,1078,2,0,17
9,106,1702,0,0,1
9,106,1703,1,0,8
9,106,1704,2,0,2
9,107,36,69,135,269
9,107,186,17,9,78
9,107,234,1,0,4
9,107,822,2,2,20
9,108,1568,6,6,20
9,110,72,18,6,57
9,111,244,11,65,60
9,112,146,2,3,13
9,114,1113,1,0,3
9,115,159,11,19,54
9,116,314,1,3,4
9,117,315,0,0,1
9,118,200,6,16,17
9,119,2057,2,0,2
9,119,2058,0,1,2
9,119,2059,6,1,15
9,119,2060,30,35,134
9,119,2061,0,0,1
9,119,2062,5,6,22
9,119,2063,18,26,71
9,119,2064,1,0,1
9,119,2065,15,14,56
9,119,2066,1,0,3
9,119,2067,0,2,4
9,119,2068,2,1,5
9,119,2069,2,0,2
9,119,2070,2,1,11
9,119,2071,1,0,2
9,120,1188,0,0,1
9,121,199,9,49,29
9,122,1462,5,12,25
9,124,1938,0,1,3
9,124,1939,26,24,105
9,124,1941,4,1,6
9,124,1942,1,2,9
9,124,1943,2,9,14
9,124,1945,0,0,0
9,124,1946,3,2,9
9,124,1947,0,0,0
9,124,1948,0,1,1
9,124,1951,0,0,3
9,124,1952,0,0,1
9,124,1953,1,0,1
9,124,1954,1,0,0
9,125,177,7,14,36
9,126,232,103,120,350
9,126,262,10,1,50
9,126,263,1,0,4
9,126,264,20,2,49
9,126,265,0,0,2
9,126,266,8,4,35
9,126,752,0,0,4
9,126,797,1,0,5
9,126,815,0,0,4
9,127,141,6,7,24
9,127,1281,6,3,22
9,128,195,3,4,8
9,128,1400,15,64,66
9,128,1455,14,72,57
9,128,1559,4,10,17
9,129,103,17,23,55
9,130,66,4,6,24
9,130,90,11,1,30
9,130,91,49,82,172
9,130,92,5,1,22
9,130,1260,0,0,3
9,130,1381,0,0,0
9,130,1383,1,1,4
9,130,1384,1,0,6
9,130,1385,0,0,4
9,130,1386,2,0,2
9,130,1387,3,0,6
9,130,1388,2,0,1
9,130,1706,2,8,10
9,131,167,11,10,36
9,132,74,5,25,23
9,133,1215,0,1,2
9,134,175,0,0,1
9,135,276,12,4,35
9,135,277,12,8,50
9,135,278,35,51,224
9,135,281,2,0,17
9,135,294,6,0,13
9,135,1543,1,0,4
9,135,1557,7,2,22
9,136,196,5,34,28
9,137,2090,4,0,8
9,137,2091,0,0,0
9,137,2092,6,5,24
9,137,2093,1,0,3
9,139,803,5,3,7
9,140,59,4,20,35
9,141,335,0,0,1
9,141,1195,9,9,38
9,141,1240,21,23,90
9,142,1711,2,0,3
9,143,178,2,1,7
9,144,4,90,314,469
9,144,7,12,22,89
9,144,13,46,37,244
9,144,15,18,45,120
9,144,24,66,79,333
9,144,777,4,0,23
9,144,1013,8,0,28
9,144,1020,9,9,36
9,144,1041,0,0,6
9,144,1159,1,0,4
9,144,1226,6,2,24
9,144,1322,0,0,24
9,144,1323,13,1,40
9,144,1324,1,0,24
9,144,1326,0,0,4
9,144,1327,5,6,16
9,144,1345,3,0,9
9,144,1353,2,0,12
9,144,1358,0,0,0
9,144,1364,3,4,27
9,144,1370,4,0,15
9,144,1371,0,0,4
9,144,1373,3,0,6
9,144,1374,0,0,2
9,144,1376,3,0,12
9,144,1377,5,0,14
9,144,1393,9,8,39
9,144,1398,1,0,11
9,144,1438,5,5,33
9,144,1450,20,18,82
9,144,1467,6,8,22
9,144,1496,4,3,15
9,144,1594,4,5,19
9,145,1721,1,0,1
9,146,100,14,6,56
9,146,1517,34,33,140
9,146,1547,23,48,71
9,146,1548,18,14,57
9,147,143,13,16,34
9,148,1955,0,0,11
9,148,1956,0,0,0
9,148,1957,3,1,13
9,148,1958,0,0,2
9,149,803,0,0,1
9,150,2101,0,0,0
9,151,69,48,70,172
9,151,70,3,17,16
9,151,75,2,0,11
9,151,80,21,20,43
9,151,184,1,0,3
9,151,1068,6,1,13
9,151,1135,1,0,2
9,151,1189,2,0,5
9,151,1192,3,0,4
9,151,1197,1,2,6
9,151,1232,1,2,4
9,151,1236,4,7,27
9,151,1389,0,2,1
9,151,1395,1,6,7
9,151,1426,3,0,7
9,151,1486,5,16,15
9,152,73,7,31,41
9,153,181,2,7,5
9,154,976,0,0,0
9,155,297,0,0,1
9,156,206,0,5,5
9,157,211,1,3,3
9,158,166,6,3,6
9,159,287,9,7,32
9,160,193,1,1,10
9,161,1579,1,3,5
9,162,336,1,0,5
9,162,338,2,0,2
9,162,997,2,0,3
9,162,998,6,1,19
9,162,1036,1,0,3
9,162,1039,23,21,86
9,162,1047,5,2,17
9,162,1049,3,1,11
9,162,1150,5,2,14
9,162,1194,2,1,4
9,162,1289,2,0,2
9,162,1490,42,38,126
9,162,1606,1,0,0
9,162,1708,1,0,2
9,162,1710,2,1,5
9,163,1503,106,508,348
9,163,1933,8,25,35
9,163,1934,0,1,6
9,163,1935,18,24,89
9,165,208,1,2,4
9,165,210,1,1,1
9,166,1091,5,0,5
9,167,805,0,0,0
9,168,1242,73,99,358
9,169,28,47,127,268
9,169,1732,3,1,10
9,169,1733,4,0,13
9,169,1734,0,0,1
9,169,1735,2,0,5
9,170,11,19,47,41
9,170,313,50,174,251
9,170,773,15,19,46
9,170,1085,3,0,7
9,170,1481,7,19,14
9,170,1875,0,0,5
9,170,1879,2,6,12
9,170,1886,1,1,4
9,170,1894,7,25,20
9,170,1899,2,0,5
9,171,61,124,126,582
9,174,405,14,28,41
9,176,976,0,0,2
9,177,297,0,0,1
9,178,805,0,0,0
9,179,2097,1,0,6
9,180,1518,8,16,41
9,180,1525,7,4,24
9,180,1731,2,0,10
9,180,1737,2,2,9
9,180,1739,2,0,10
9,180,1742,0,1,4
9,180,1745,2,1,2
9,180,2109,0,0,2
9,180,2111,6,5,26
9,180,2113,2,0,8
9,181,169,0,0,3
9,182,46,188,211,538
9,182,52,34,17,66
9,182,53,3,1,6
9,182,62,5,4,18
9,182,68,14,17,40
9,182,79,18,18,73
9,182,81,1,1,3
9,182,82,0,0,3
9,182,83,75,120,188
9,182,86,3,0,5
9,182,179,0,0,0
9,182,252,0,0,3
9,182,316,1,0,0
9,182,795,1,0,0
9,182,800,3,2,5
9,182,801,0,2,5
9,182,1408,5,0,20
9,182,1491,4,4,9
9,182,1492,6,2,12
9,182,1493,17,31,55
9,182,1563,0,3,5
9,182,1569,0,0,1
9,182,1570,1,0,1
9,182,1584,1,0,1
9,182,1601,2,0,0
9,182,1604,1,0,1
9,182,1707,5,0,1
9,183,803,1,0,1
9,184,170,3,0,4
9,185,185,2,4,10
9,186,209,5,18,34
9,188,205,2,1,4
9,189,48,0,0,2
9,190,803,0,0,0
9,191,163,0,0,2
9,192,2080,2,0,7
9,192,2081,0,0,3
9,193,99,10,14,26
9,194,1514,5,10,43
9,194,1526,3,7,6
9,194,1528,16,51,55
9,194,1552,2,1,7
9,194,1555,3,1,17
9,194,1593,1,2,12
9,194,1602,1,0,6
9,194,1717,1,0,1
9,194,1719,0,0,2
9,196,1960,0,0,1
9,196,1961,0,1,2
9,196,1962,0,0,3
9,196,1968,0,0,1
9,196,1969,1,2,6
9,196,1970,0,0,1
9,196,1973,4,4,6
9,196,1974,0,0,4
9,196,1977,0,0,7
9,196,1979,0,0,1
9,196,1983,1,1,3
9,196,1984,0,0,8
9,196,1986,0,0,5
9,196,1987,1,0,4
9,196,1988,0,1,6
9,196,1990,0,0,1
9,196,1991,4,2,13
9,196,1992,0,0,2
9,196,1996,0,0,1
9,196,1999,0,0,1
9,196,2000,1,0,0
9,196,2001,0,0,1
